-0.95588,1.5485,-0.60872,-0.89232,-0.49765,-1.8173,-0.83266
-1.4807,-1.9007,-3.0327,-1.9641,-3.1962,-1.6266,-0.10613
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.51891,-0.34579,0.44552,0.072308,0.36325,0.23395,NaN
-0.11191,0.49892,0.4918,0.16677,0.26787,0.45555,NaN
0.21894,-0.39986,0.30826,0.034951,0.14155,0.1579,NaN
0.59976,0.19409,0.2926,0.30343,0.033133,0.060762,NaN
-0.14225,-0.1284,0.5162,0.2471,0.15145,0.016895,NaN
0.24446,-0.44199,0.51616,0.051509,0.020345,0.081308,NaN
0.46482,-0.010036,0.27491,0.1982,0.12437,0.011024,NaN
0.25346,-0.066568,0.50429,0.060568,0.12369,0.36832,NaN
0.16613,0.32641,0.53768,0.03902,0.092125,0.16994,NaN
0.56253,0.57669,0.32642,0.21017,0.046627,0.157,NaN
