10.297,1.4468,-5.5025,-0.081691,-2.5476,2.23,-1.8314
1.5323,-1.6282,-1.186,0.54755,-3.2236,-2.23,-1.2554
NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.12879,-0.44548,0.37567,0.36064,0.47657,0.47154,NaN
0.55032,0.56562,0.54455,0.054035,0.12532,0.3781,NaN
0.3795,-0.14289,0.27778,0.086934,0.097916,0.13314,NaN
0.54371,-0.47904,0.52371,0.23461,0.14677,0.45492,NaN
0.54783,0.34562,0.30898,0.23428,0.035402,0.059072,NaN
0.23462,-0.31548,0.26077,0.036385,0.39948,0.094798,NaN
0.1852,0.0052109,0.46964,0.10538,0.30087,0.071151,NaN
0.53744,0.29413,0.54174,0.17541,0.14834,0.083105,NaN
0.23151,-0.38844,0.46431,0.048649,0.17346,0.04208,NaN
0.56855,-0.056316,0.46753,0.15992,0.34069,0.028502,NaN
