0.45555,1.5956,-2.2567,-1.4153,-1.054,0.72599,-0.3238
0.66691,-2.41,0.65099,-1.7259,-1.131,-1.6155,-1.9937
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.59383,0.43693,0.5108,0.40371,0.10511,0.31763,NaN
-0.014596,0.15874,0.50348,0.16158,0.4363,0.024198,NaN
-0.14365,-0.51774,0.37241,0.27035,0.3061,0.17589,NaN
0.015525,0.53286,0.50228,0.44059,0.10183,0.49318,NaN
0.17744,-0.56482,0.51846,0.1154,0.058539,0.38096,NaN
0.46715,-0.16882,0.49889,0.47692,0.35963,0.058069,NaN
-0.073048,-0.25453,0.36723,0.28881,0.064682,0.47488,NaN
0.57406,-0.39623,0.26114,0.18124,0.06978,0.22147,NaN
0.34261,0.1267,0.49876,0.143,0.044885,0.22833,NaN
0.58126,0.24116,0.26197,0.10293,0.054485,0.32688,NaN
