-1.7267,1.6677,-0.43717,0.17566,-0.30858,2.23,-0.72905
-1.3106,1.5165,1.7277,-1.4838,-0.012378,-1.9233,1.7322
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3725,-0.078701,0.33939,0.011944,0.31024,0.26215,NaN
-0.056741,-0.50112,0.51392,0.32497,0.42663,0.26314,NaN
0.56526,0.59181,0.52367,0.079492,0.39334,0.096337,NaN
0.50102,-0.361,0.43786,0.36011,0.025274,0.30243,NaN
0.59787,-0.23163,0.27781,0.11292,0.054051,0.078296,NaN
0.43948,-0.56195,0.54212,0.12526,0.033324,0.44298,NaN
-0.049625,0.15025,0.52255,0.044986,0.28341,0.096962,NaN
-0.17368,-0.37023,0.25135,0.12158,0.39506,0.11155,NaN
0.30066,0.324,0.34956,0.038892,0.25429,0.073543,NaN
0.21372,-0.034929,0.32385,0.065414,0.20394,0.35199,NaN
