-1.029,1.107,-0.67473,-1.8695,-0.28895,-0.61039,-0.36298
-1.4137,2.41,-2.4605,-2.2626,-1.3376,-0.35826,-1.3552
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.36486,0.1173,0.3916,0.013126,0.075137,0.023675,NaN
0.40843,-0.18746,0.29808,0.10107,0.33216,0.040447,NaN
0.55252,0.2818,0.29475,0.17758,0.15345,0.25092,NaN
0.0028789,-0.29041,0.41153,0.14678,0.21724,0.41392,NaN
0.52424,-0.1974,0.44084,0.051336,0.22602,0.040919,NaN
-0.1379,0.52705,0.53211,0.24269,0.015815,0.07068,NaN
0.3181,-0.47367,0.52304,0.12466,0.15412,0.065675,NaN
-0.13766,0.60311,0.27038,0.3396,0.11401,0.10032,NaN
-0.11378,-0.60341,0.30844,0.44116,0.16814,0.43044,NaN
0.30486,0.51323,0.54509,0.13022,0.081531,0.012507,NaN
