-0.082947,-1.6614,-0.077677,-0.0024925,4.7822,-1.3993,1.6641
2.1861,-1.7995,0.60241,-0.083203,3.7433,2.23,1.1133
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21278,-0.53264,0.53703,0.46815,0.24464,0.10591,NaN
0.49553,-0.44274,0.2634,0.22866,0.14187,0.12322,NaN
0.21859,-0.54048,0.34497,0.10572,0.22639,0.10948,NaN
0.11993,0.55171,0.32759,0.10826,0.035169,0.036259,NaN
-0.076626,-0.58151,0.29039,0.25444,0.40158,0.23196,NaN
0.41771,0.021888,0.4464,0.108,0.30428,0.11867,NaN
0.24282,0.36824,0.50762,0.23487,0.12201,0.2852,NaN
-0.13213,0.59182,0.4629,0.15892,0.018978,0.13479,NaN
-0.17533,0.15935,0.3211,0.023875,0.10439,0.37949,NaN
0.096873,0.042265,0.54239,0.20168,0.11962,0.047534,NaN
