0.39445,2.3823,0.049429,-0.92989,-1.6485,-1.2187,-1.4452
-0.63333,1.6217,0.17248,0.0058991,1.3595,1.9909,1.5027
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.46267,-0.18154,0.361,0.27904,0.14992,0.26878,NaN
0.30748,-0.57539,0.27322,0.092934,0.23129,0.35337,NaN
-0.16434,0.5525,0.28956,0.36978,0.26003,0.22237,NaN
0.074517,0.2265,0.44579,0.040387,0.06404,0.068159,NaN
-0.045498,-0.45683,0.25389,0.30954,0.035248,0.16842,NaN
0.13052,-0.2441,0.52853,0.11562,0.22751,0.13412,NaN
-0.13315,-0.076089,0.50781,0.22975,0.095048,0.041627,NaN
0.54368,0.58406,0.32811,0.38513,0.066674,0.13811,NaN
0.24558,0.6023,0.36888,0.017693,0.01556,0.41764,NaN
0.26678,0.25073,0.54263,0.13675,0.12312,0.26089,NaN
