0.25936,-1.6108,-1.4772,-1.6365,-0.39432,-0.2101,2.0201
4.3586,1.1324,0.2847,-0.16269,-2.7944,2.23,-2.6095
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.061636,-0.47316,0.48213,0.099353,0.34851,0.48653,NaN
0.60632,0.0032326,0.25194,0.44233,0.35837,0.33588,NaN
0.50275,-0.53255,0.30794,0.022126,0.1333,0.32192,NaN
0.2658,0.56033,0.40472,0.050189,0.22664,0.40819,NaN
0.37677,-0.51346,0.5403,0.03431,0.083481,0.069883,NaN
0.5996,0.59545,0.49133,0.12943,0.48106,0.26547,NaN
0.42733,0.40894,0.32862,0.03924,0.055127,0.29257,NaN
-0.14583,-0.5629,0.53849,0.12897,0.10076,0.097063,NaN
0.22415,0.15132,0.45687,0.045968,0.089523,0.2023,NaN
0.34139,-0.31035,0.4985,0.078095,0.078655,0.24696,NaN
