-0.95477,-0.097061,-0.59864,-1.1651,-0.0612,-0.32708,0.1127
-1.0192,1.6668,-0.88348,-1.8176,-0.49345,-0.98877,-0.70562
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0010959,0.3154,0.52009,0.068686,0.33832,0.13326,NaN
0.55266,-0.53364,0.52552,0.23879,0.23162,0.4774,NaN
0.52438,0.54194,0.33893,0.12503,0.23356,0.023735,NaN
0.18231,-0.45124,0.28777,0.34842,0.076597,0.32804,NaN
-0.11803,0.35672,0.51849,0.013089,0.30961,0.39034,NaN
0.56806,-0.24578,0.40579,0.44995,0.091593,0.16284,NaN
0.19238,-0.087325,0.5432,0.055792,0.41503,0.20855,NaN
0.16962,0.54716,0.51902,0.0328,0.050739,0.27355,NaN
-0.11269,-0.28586,0.48526,0.39866,0.057443,0.099204,NaN
0.19342,-0.16671,0.27724,0.03204,0.24975,0.075161,NaN
