-1.6771,1.2501,0.044142,-0.47095,3.2705,2.23,-3.0093
-0.35896,-2.3597,0.38575,-1.7137,-1.7771,-2.23,-2.3317
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5096,-0.34735,0.47041,0.045218,0.038238,0.33103,NaN
0.29056,-0.57404,0.43202,0.45824,0.17094,0.011715,NaN
0.29765,-0.034394,0.4784,0.088428,0.21581,0.057821,NaN
0.11578,-0.55529,0.25571,0.05925,0.43959,0.10659,NaN
0.21548,0.30931,0.31146,0.018933,0.25178,0.1737,NaN
0.4681,0.52943,0.42248,0.19295,0.10698,0.014692,NaN
0.58377,-0.082434,0.30182,0.017292,0.097688,0.2063,NaN
0.01498,-0.21372,0.31022,0.046973,0.035102,0.37601,NaN
-0.15205,-0.53381,0.48867,0.26049,0.20951,0.49864,NaN
0.47782,-0.084558,0.38761,0.010692,0.12916,0.112,NaN
