1.0077,-0.7961,-0.16398,-1.3588,-0.90808,-2.23,2.3266
-2.1865,0.35507,1.9454,-2.6502,-1.6712,-1.19,2.841
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.32566,0.071783,0.30277,0.32927,0.18179,0.23746,NaN
0.10894,0.59243,0.47104,0.22444,0.046338,0.030024,NaN
0.49651,-0.3463,0.33508,0.15478,0.30866,0.48011,NaN
0.42262,0.5714,0.34765,0.040129,0.060419,0.29119,NaN
0.20864,-0.4644,0.41113,0.13296,0.163,0.30476,NaN
0.56211,0.56901,0.30658,0.011768,0.019008,0.40768,NaN
0.0061423,-0.42708,0.30362,0.039194,0.25858,0.25675,NaN
0.36236,0.30273,0.42239,0.49805,0.12481,0.48071,NaN
-0.13727,0.56563,0.39791,0.097787,0.087939,0.26326,NaN
0.1837,-0.17999,0.49279,0.10865,0.054634,0.38068,NaN
