0.52793,-0.26717,-0.3442,-1.4037,-1.4652,-1.7577,1.6571
0.14561,1.8913,-1.2212,-1.2616,-1.0846,-0.34127,-0.87784
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.48351,0.55012,0.32575,0.37431,0.27156,0.1835,NaN
0.097832,-0.51787,0.51514,0.16604,0.04398,0.10632,NaN
0.53287,-0.14737,0.54485,0.40859,0.3923,0.38343,NaN
0.10148,0.4751,0.39427,0.036742,0.39375,0.084652,NaN
-0.09509,0.40685,0.53322,0.037515,0.36623,0.29788,NaN
0.45763,-0.47442,0.45238,0.25453,0.092121,0.074675,NaN
0.30349,0.27646,0.44344,0.11157,0.11781,0.3222,NaN
0.16493,-0.20223,0.50185,0.11159,0.026792,0.045808,NaN
-0.1629,-0.41559,0.35081,0.28828,0.27426,0.029791,NaN
0.068442,-0.60142,0.32305,0.01413,0.31004,0.10923,NaN
