1.2787,0.70596,-0.017954,1.3022,-1.291,1.7642,-0.93792
-1.4363,-1.646,1.4423,0.029293,-0.019912,-0.16257,-1.292
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.11634,0.40202,0.39198,0.08999,0.20632,0.32995,NaN
0.31909,0.4546,0.42448,0.16115,0.36626,0.088757,NaN
0.55756,0.11095,0.41181,0.25135,0.069738,0.09401,NaN
0.54107,-0.56368,0.35009,0.083645,0.1539,0.10132,NaN
0.48357,0.41806,0.2634,0.043098,0.4175,0.046491,NaN
-0.17137,-0.38725,0.52394,0.095107,0.34336,0.098636,NaN
-0.074065,0.58069,0.48533,0.038135,0.26101,0.15509,NaN
0.4752,-0.093701,0.47234,0.47468,0.025603,0.38469,NaN
-0.09654,0.27743,0.51633,0.077131,0.13814,0.25547,NaN
0.56497,0.54349,0.41925,0.091202,0.21342,0.10991,NaN
