1.3168,-1.3469,-0.43964,-2.1235,0.45968,1.4386,0.61335
-0.75923,-0.87749,1.4925,-1.6177,0.93227,2.0827,-1.4017
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33915,0.26282,0.46793,0.45748,0.16834,0.3983,NaN
0.087625,-0.49021,0.28574,0.31103,0.24605,0.11724,NaN
0.58434,-0.28008,0.39415,0.21858,0.21837,0.45897,NaN
0.57935,0.60394,0.44878,0.1825,0.20641,0.18796,NaN
0.30215,-0.17923,0.31043,0.14177,0.14011,0.20681,NaN
0.56491,-0.57827,0.32001,0.03568,0.060338,0.36548,NaN
0.40154,-0.52256,0.28391,0.11925,0.038627,0.27152,NaN
-0.17516,0.57247,0.30195,0.44905,0.061552,0.12749,NaN
0.45173,0.044154,0.3758,0.39818,0.061904,0.44268,NaN
0.33097,0.59958,0.25273,0.40502,0.077299,0.016055,NaN
