-0.92616,1.6375,0.054969,1.977,1.0414,1.2138,-0.3227
-0.81264,-1.2264,-0.46154,-0.96122,0.65618,0.45832,0.042871
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.52785,0.067978,0.26131,0.05104,0.18273,0.32375,NaN
0.24797,-0.39606,0.39083,0.16399,0.4653,0.35723,NaN
0.56519,-0.40812,0.47464,0.14136,0.22229,0.12381,NaN
-0.0023803,0.6011,0.29903,0.26459,0.36717,0.3067,NaN
0.57271,0.53171,0.46118,0.26413,0.3556,0.40091,NaN
-0.058954,0.12166,0.50122,0.11088,0.10328,0.036864,NaN
-0.067919,-0.51256,0.53431,0.067773,0.1958,0.023485,NaN
0.47537,0.0050178,0.54744,0.29127,0.16199,0.075707,NaN
0.057634,-0.29473,0.51807,0.043358,0.039246,0.053799,NaN
-0.16674,0.27425,0.26673,0.12369,0.045846,0.32369,NaN
