0.66588,0.064418,-1.3534,-1.3514,0.080229,-0.095215,0.068694
0.21961,-1.3952,-1.1937,0.66432,1.0087,-0.51783,0.59483
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.095663,-0.42956,0.44404,0.08353,0.43986,0.20081,NaN
0.52316,-0.26789,0.49784,0.41232,0.45078,0.10784,NaN
0.54305,0.45237,0.43156,0.11766,0.36951,0.44999,NaN
-0.14672,0.48492,0.44933,0.11302,0.40001,0.40255,NaN
0.13182,0.57369,0.46675,0.17591,0.37974,0.43637,NaN
0.35474,0.23314,0.40063,0.10505,0.017417,0.36208,NaN
0.59948,0.10799,0.54348,0.21055,0.11877,0.13672,NaN
0.36579,0.57302,0.36154,0.068021,0.19486,0.41528,NaN
0.46222,0.003372,0.25293,0.2079,0.22769,0.074958,NaN
-0.15089,-0.45764,0.31315,0.19928,0.19206,0.20184,NaN
