-0.82476,2.3717,-1.4453,-2.6195,-1.2625,-0.6597,-0.70451
1.0002,1.6072,-0.84312,-0.57561,-0.83508,-0.72002,-1.4028
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.50751,-0.36711,0.26457,0.091083,0.1629,0.32988,NaN
0.19632,0.55814,0.30701,0.34935,0.47401,0.36343,NaN
0.6041,0.21506,0.35044,0.19194,0.32263,0.29573,NaN
-0.074769,0.2144,0.49467,0.09623,0.026119,0.27588,NaN
0.39649,-0.025303,0.48146,0.016559,0.11767,0.050904,NaN
-0.15416,-0.29753,0.3796,0.041578,0.044796,0.17731,NaN
0.077364,-0.059882,0.47517,0.29421,0.16512,0.053893,NaN
0.60618,-0.11162,0.39498,0.030085,0.057568,0.078298,NaN
-0.15044,0.56248,0.39205,0.14411,0.25338,0.44085,NaN
0.22226,0.16794,0.52341,0.052293,0.027213,0.2347,NaN
