-0.53951,0.85526,-0.14978,-1.9834,1.3308,-1.1465,-1.1864
0.27885,0.48525,1.0107,-1.8939,-1.0111,-0.76245,1.3308
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.30014,-0.5134,0.25773,0.124,0.49309,0.15867,NaN
-0.12941,-0.44279,0.41447,0.33593,0.020905,0.26795,NaN
0.39714,0.47561,0.43092,0.42167,0.11121,0.20379,NaN
-0.079405,0.57644,0.33289,0.10724,0.19992,0.16316,NaN
0.15157,-0.25174,0.35603,0.016557,0.054896,0.35208,NaN
-0.049727,-0.58392,0.52791,0.45837,0.058574,0.19601,NaN
0.57538,-0.13224,0.35632,0.18098,0.21576,0.34624,NaN
0.44679,-0.57593,0.47359,0.012999,0.3545,0.13208,NaN
0.52216,-0.55146,0.29931,0.092656,0.11227,0.061797,NaN
0.49416,0.20375,0.37395,0.30292,0.094579,0.019031,NaN
