0.70264,-2.0666,0.79596,0.97288,0.91582,-1.7662,-1.0724
1.4231,1.4592,-1.4877,2.4313,0.0077648,0.87507,-1.5433
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.55971,-0.070832,0.4261,0.32333,0.043992,0.49384,NaN
0.37392,0.47751,0.3114,0.48467,0.21826,0.19679,NaN
-0.072174,0.56985,0.33643,0.085854,0.44976,0.30821,NaN
0.3622,-0.50541,0.36996,0.20443,0.26708,0.25774,NaN
-0.16618,-0.59309,0.32724,0.29753,0.051674,0.42635,NaN
0.55171,0.16419,0.36514,0.44908,0.051363,0.023735,NaN
-0.11171,0.059066,0.50022,0.35478,0.29032,0.14968,NaN
0.33756,0.17427,0.47506,0.11558,0.080602,0.028736,NaN
0.2242,-0.098137,0.47942,0.036828,0.26799,0.084419,NaN
-0.16903,-0.39656,0.27323,0.065556,0.046631,0.07336,NaN
