0.89781,0.14082,1.0803,2.085,1.0242,1.8773,0.83886
-0.36722,-0.19128,0.49889,-1.1416,-0.91867,-0.11812,0.90695
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.025366,0.50923,0.48336,0.048316,0.2159,0.069495,NaN
0.55292,0.052265,0.32604,0.067878,0.41542,0.46726,NaN
0.17478,-0.31408,0.36917,0.015185,0.24298,0.49378,NaN
0.32427,0.45117,0.31247,0.43386,0.061804,0.038788,NaN
0.031178,0.20523,0.53573,0.061635,0.14506,0.15769,NaN
0.13892,0.60224,0.33565,0.39898,0.081567,0.065904,NaN
0.29403,-0.0064238,0.49983,0.15253,0.10852,0.33865,NaN
0.60228,-0.41388,0.43781,0.18843,0.23139,0.43151,NaN
0.36426,0.2313,0.25064,0.082043,0.050784,0.28181,NaN
0.60505,0.60116,0.50864,0.38059,0.010885,0.11073,NaN
