0.42652,-2.1064,1.0301,-1.5078,-1.4129,0.83991,-0.77094
-1.0709,1.5329,1.4232,-0.52453,0.0082281,-1.9109,1.5196
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.24752,-0.56298,0.29711,0.23405,0.20454,0.39137,NaN
0.60328,-0.51111,0.49059,0.31217,0.28234,0.49538,NaN
-0.17554,-0.4802,0.27724,0.21269,0.33594,0.073882,NaN
0.50482,0.078473,0.3989,0.024054,0.48379,0.15414,NaN
0.17695,-0.26183,0.46461,0.076458,0.011417,0.35055,NaN
0.19333,0.16049,0.50557,0.27106,0.18377,0.027741,NaN
0.57231,0.59122,0.45029,0.020774,0.03007,0.37538,NaN
0.56113,0.46873,0.38354,0.36907,0.060494,0.16447,NaN
-0.11658,-0.38848,0.52022,0.14657,0.11735,0.19423,NaN
-0.12518,0.34563,0.52638,0.011543,0.031095,0.19569,NaN
