-0.73316,1.3202,-1.2237,-0.29152,-0.16794,-1.4409,-1.3211
-1.3323,0.42833,1.3545,-1.9789,1.2301,0.38797,-0.78023
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16862,-0.4148,0.28706,0.22035,0.23116,0.31551,NaN
-0.082282,-0.36196,0.30444,0.10739,0.027638,0.17804,NaN
0.52917,-0.47265,0.32186,0.076844,0.061754,0.3697,NaN
0.077444,-0.21451,0.30359,0.36615,0.012756,0.23992,NaN
-0.1288,0.49783,0.54325,0.081595,0.44297,0.04637,NaN
0.076839,0.46465,0.25033,0.20154,0.069603,0.071008,NaN
0.50595,-0.15288,0.44903,0.034056,0.043067,0.14275,NaN
-0.13952,-0.58216,0.44007,0.21594,0.11408,0.10489,NaN
-0.11705,0.52859,0.40582,0.25145,0.19299,0.028436,NaN
0.53319,0.60349,0.49029,0.095587,0.088374,0.31826,NaN
